id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm154660,The Four Feathers,MOVIE,A disgraced officer risks his life to help his childhood friends in battle.,1939,,129,"['drama', 'romance', 'war', 'history', 'action']",['GB'],,tt0031334,7.4,6289.0,7.13,7.095
tm17732,Berlin: Symphony of a Great City,MOVIE,"A train speeds through the country on its way to Berlin, then gradually slows down as it pulls into the station. It is very early in the morning, about 5:00 AM, and the great city is mostly quiet. But before long there are some signs of activity, and a few early risers are to be seen on the streets. Soon the new day is well underway. It's just a typical day in Berlin, but a day full of life and energy.",1927,,69,"['documentation', 'history', 'european']",['DE'],,tt0017668,7.6,4544.0,5.957,7.719
tm65496,Stromboli,MOVIE,"After the end of World War II Karen, a young displaced woman from Lithuania, marries Italian fisherman Antonio to get away from her internment camp. But the life on Antonio's island, Stromboli, threatened by its volcano, is a tough one and Karen cannot get used to it.",1950,,105,"['drama', 'european']","['US', 'IT']",,tt0041931,7.2,7433.0,11.808,6.9
tm6813,Pandora's Box,MOVIE,"Lulu is a young woman so beautiful and alluring that few can resist her siren charms. The men drawn into her web include respectable newspaper publisher Dr. Ludwig Schön, his musical producer son Alwa, circus performer Rodrigo Quast, and seedy old Schigolch. When Lulu's charms inevitably lead to tragedy, the downward spiral encompasses them all.",1930,,109,"['crime', 'romance', 'european', 'drama']",['DE'],,tt0018737,7.8,11169.0,10.367,7.472
tm7631,The Pilgrim,MOVIE,The Tramp is an escaped convict who is mistaken as a pastor in a small town church.,1923,,59,"['comedy', 'western']",['US'],,tt0014358,7.3,5304.0,8.345,6.907
tm88214,Paisan,MOVIE,"Six vignettes follow the Allied invasion from July 1943 to winter 1944, from Sicily north to Venice.",1948,,125,"['history', 'drama', 'war', 'european']",['IT'],,tt0038823,7.6,8897.0,7.961,7.6
tm89942,Dr. Jack,MOVIE,"Country doctor Jack Jackson is called in to treat the Sick-Little-Well-Girl, who has been making Dr. Saulsbourg and his sanitarium very rich after years of unsuccessful treatment.",1922,,60,"['comedy', 'romance']",['US'],,tt0013075,7.1,1572.0,3.819,6.904
tm142928,The Emperor Jones,MOVIE,"Unscrupulously ambitious, Brutus Jones escapes from jail after killing a guard and, through bluff and bravado, finds himself the emperor of a Caribbean island.",1933,,73,"['drama', 'music']",['US'],,tt0023985,6.4,1148.0,2.017,5.967
tm62407,Pépé le Moko,MOVIE,"Pépé le Moko, one of France's most wanted criminals, hides out in the Casbah section of Algiers. He knows police will be waiting for him if he tries to leave the city. When Pépé meets Gaby, a gorgeous woman from Paris who is lost in the Casbah, he falls for her.",1937,,94,"['drama', 'european', 'romance', 'crime']",['FR'],,tt0029453,7.7,7721.0,10.32,7.234
tm67506,I Shot Jesse James,MOVIE,Bob Ford murders his best friend Jesse James in order to obtain a pardon that will free him to marry his girlfriend Cynthy. The guilt-stricken Ford soon finds himself greeted with derision and open mockery throughout town. He travels to Colorado to try his hand at prospecting in hopes that marriage with Cynthy is still in the cards.,1949,,81,"['western', 'drama', 'romance', 'history']",['US'],,tt0041497,6.8,2379.0,4.024,6.279
tm2941,"Ivan the Terrible, Part I",MOVIE,"Set during the early part of his reign, Ivan faces betrayal from the aristocracy and even his closest friends as he seeks to unite the Russian people.  Sergei Eisenstein's final film, this is the first part of a three-part biopic of Tsar Ivan IV of  Russia, which was never completed due to the producer's dissatisfaction with Eisenstein's attempts to use forbidden experimental filming techniques and excessive cost overruns.  The second part was completed but not released for a decade after Eisenstein's death and a change of heart in the USSR government toward his work; the third part was only in its earliest stage of filming when shooting was stopped altogether.",1944,,99,"['drama', 'history']",['SU'],,tt0037824,7.7,10358.0,10.038,7.4
tm74188,Jungle Book,MOVIE,"Rudyard Kipling's Jungle Book is given the full treatment in this lavish retelling filled with huge sets, exotic animals, a large cast and the incomparable Sabu, starring as Mowgli, the young orphan boy raised by wolves. Curious to reconnect with his human village, Mowgli returns only to find disappointment in the greed and treachery of man. Over time, Mowgli and the village members do grow to trust one another, but not before the village finds itself under siege. It's up to Mowgli and his jungle friends to save the day.",1942,,106,"['fantasy', 'action', 'family']",['US'],,tt0034928,6.7,4385.0,9.089,6.3
tm24020,Downhill,MOVIE,"Roddy, first son of the rich Berwick family, is expelled from school when he takes the blame for his friend Tim's charge. His family sends him away and all of his friends leave him alone. Through many life choices that don't work out in his favor, Roddy begins to find his life slowly spiraling out of his control.",1927,,110,"['drama', 'thriller']",['GB'],,tt0017825,6.0,2773.0,4.996,5.9
tm5900,Red Dust,MOVIE,"Dennis, owner of a rubber plantation in Cochinchina, is involved with Vantine, who left Saigon to evade the police; but when his new surveyor, Gary, arrives along with his refined but sensual wife, Barbara, Dennis gets infatuated by her.",1932,,83,"['drama', 'comedy', 'romance']",['US'],,tt0023382,7.2,4583.0,4.548,7.125
tm87794,"The 47 Ronin, Part 1",MOVIE,The first part of Kenji Mizoguchi's two-part epic 'The 47 Ronin'.,1941,,112,"['drama', 'history', 'action']",['JP'],,,,,0.6,
tm79163,"The 47 Ronin, Part 2",MOVIE,The second part of Kenji Mizoguchi's two-part epic 'The 47 Ronin'.,1942,,111,"['action', 'drama', 'history']",[],,,,,,
tm70225,Woman of the Year,MOVIE,"Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic lifestyle.",1942,,114,"['comedy', 'drama', 'sport', 'romance']",['US'],,tt0035567,7.1,10476.0,14.407,6.931
tm257,A Woman of Paris: A Drama of Fate,MOVIE,"When Marie St. Clair believes she has been jilted by her artist fiance Jean, she decides to leave for Paris on her own. After spending a year in the city as a mistress of the wealthy Pierre Revel, she is reunited with Jean by chance. This leaves her with the choice between a glamorous life in Paris, and the true love she left behind.",1923,,78,"['drama', 'romance']",['US'],,tt0014624,6.9,5752.0,11.604,6.882
tm83273,Pride and Prejudice,MOVIE,"Mr. and Mrs. Bennet have five unmarried daughters, and Mrs. Bennet is especially eager to find suitable husbands for them. When the rich single gentlemen Mr. Bingley and Mr. Darcy come to live nearby, the Bennets have high hopes. But pride, prejudice and misunderstandings all combine to complicate their relationships and to make happiness difficult.",1940,,117,"['drama', 'romance']",['US'],,tt0032943,7.4,8661.0,10.123,6.9
tm78145,Shoulder Arms,MOVIE,"An American doughboy, stationed in France during the Great War, goes on a daring mission behind enemy lines and becomes a hero.",1918,,45,"['comedy', 'war']",['US'],,tt0009611,7.3,5998.0,8.044,6.806
tm142552,Little Women,MOVIE,"Little Women is a coming-of-age drama tracing the lives of four sisters: Meg, Jo, Beth and Amy. During the American Civil War, the girls father is away serving as a minister to the troops. The family, headed by their beloved Marmee, must struggle to make ends meet, with the help of their kind and wealthy neighbor, Mr. Laurence, and his high spirited grandson Laurie.",1933,,115,"['drama', 'family', 'romance', 'war']",['US'],,tt0024264,7.2,7435.0,8.031,6.767
tm71624,In Which We Serve,MOVIE,"The story of the HMS Torrin, from it's construction to its sinking in the Mediterranean during action in World War II. The ship's first and only commanding officer is Captain E.V. Kinross, who trains his men not only to be loyal to him and the country, but—most importantly—to themselves.",1942,,114,"['drama', 'war']",['GB'],,tt0034891,7.2,6064.0,7.614,6.9
tm41039,People on Sunday,MOVIE,"A semi-documentary experimental 1930 German silent film created by amateurs with a small budget. With authentic scenes of the metropolis city of Berlin, it's the first film from the later famous screenwriters/directors Billy Wilder and Fred Zinnemann.",1930,,74,"['drama', 'european', 'comedy', 'romance']",['DE'],,tt0020163,7.3,3305.0,7.332,7.2
tm116832,Osaka Elegy,MOVIE,Ayako becomes the mistress of her boss so she can pay her father's debt and prevent him from going to prison for embezzlement.,1936,,71,"['drama', 'comedy']",['JP'],,tt0028021,7.2,2448.0,7.088,6.489
tm1212,A Dog's Life,MOVIE,The Tramp and his dog companion struggle to survive in the inner city.,1918,,33,"['drama', 'comedy']",['US'],,tt0009018,7.7,,7.021,7.396
tm16783,Blithe Spirit,MOVIE,"An English mystery novelist invites a medium to his home, so she may conduct a séance for a small gathering. The writer hopes to gather enough material for the book he's working on, as well as to expose the medium as a charlatan. However, proceedings take an unexpected turn, resulting in a chain of supernatural events being set into motion that wreak havoc on the man's present marriage.",1945,,96,"['comedy', 'fantasy']",['GB'],,tt0038363,7.0,7285.0,6.564,6.958
tm24597,The Rink,MOVIE,"After amusements working in a restaurant, Charlie uses his lunch break to go roller skating.",1916,G,30,['comedy'],['US'],,,,,6.429,6.8
tm67670,Shall We Dance,MOVIE,"Ballet star Petrov arranges to cross the Atlantic aboard the same ship as the dancer and musical star he's fallen for but barely knows. By the time the ocean liner reaches New York, a little white lie has churned through the rumour mill and turned into a hot gossip item—that the two celebrities are secretly married.",1937,,109,"['comedy', 'romance']",['US'],,tt0029546,7.5,7515.0,5.967,7.318
tm32,A Guy Named Joe,MOVIE,"A cocky Air Force pilot stationed in England during World War II falls for a daring female flier.  After he's killed on a mission, he is sent back to Earth by heavenly General with a new assignment.",1944,,120,"['drama', 'romance', 'war', 'fantasy']",['US'],,tt0035959,6.9,2695.0,5.666,6.5
tm1530,A Day's Pleasure,MOVIE,"A father takes his family for an outing, which turns out to be a ridiculous trial.",1919,,18,['comedy'],['US'],,,,,5.477,6.113
tm123277,The Idle Class,MOVIE,"At an upper class golf resort, a tramp discovers he's the lookalike of a rich man with a beautiful, unhappy wife.",1921,,32,['comedy'],['US'],,,,,4.987,6.7
tm88017,Pay Day,MOVIE,A bricklayer and his wife clash over his end-of-the-week partying.,1922,,21,['comedy'],['US'],,,,,4.969,7.031
tm58163,The Flowers of St. Francis,MOVIE,"In a series of simple and joyous vignettes, director Roberto Rossellini and co-writer Federico Fellini lovingly convey the universal teachings of the People’s Saint: humility, compassion, faith, and sacrifice. Gorgeously photographed to evoke the medieval paintings of Saint Francis’s time, and cast with monks from the Nocera Inferiore Monastery, The Flowers of St. Francis is a timeless and moving portrait of the search for spiritual enlightenment.",1950,,87,"['comedy', 'drama', 'european', 'history']",['IT'],,tt0042477,7.3,3794.0,4.892,7.2
tm76145,The Long Voyage Home,MOVIE,The crew of the merchant ship Glencairn hope to survive a transatlantic crossing during World War II. Adapted from four Eugene O'Neill one-act plays.,1940,,105,"['drama', 'war']",['US'],,tt0032728,6.9,4579.0,4.661,6.6
tm52327,The Front Page,MOVIE,"Hildy Johnson is an investigative reporter is looking for a bigger paycheck. When an accused murderer escapes from custody, Hildy sees an opportunity for the story of a lifetime. But when he finds the criminal, he learns that the man may not be guilty. With the help of his editor, Hildy attempts to hide the convict, uncover the conspiracy and write the scoop of his career.",1933,,101,"['comedy', 'drama', 'romance', 'thriller', 'crime']",['US'],,tt0024132,5.9,17.0,4.618,6.598
