person_id,id,name,character,role
13365,tm156463,Richard Clucas,Minor Role (uncredited),ACTOR
13364,tm156463,Frank Coghlan Jr.,Collapsing Soldier (uncredited),ACTOR
13366,tm156463,Billy Cook,Boy with Tears When Death Rolls Are Read (uncredited),ACTOR
13367,tm156463,Gino Corrado,Minor Role (uncredited),ACTOR
13368,tm156463,Martina Cortina,Housemaid at Twelve Oaks (uncredited),ACTOR
13369,tm156463,Luke Cosgrave,Bandleader (uncredited),ACTOR
13370,tm156463,Kernan Cripps,Yankee Soldier in Shantytown (uncredited),ACTOR
13371,tm156463,Patrick Curtis,Melanie's Baby (uncredited),ACTOR
13373,tm156463,Ned Davenport,Jewel Collector at Bazaar (uncredited),ACTOR
13372,tm156463,Yola d'Avril,Belle's Girl (uncredited),ACTOR
13375,tm156463,Lester Dorr,Minor Role (uncredited),ACTOR
13374,tm156463,Phyllis Douglas,2 Year Old Bonnie Blue Butler (uncredited),ACTOR
13376,tm156463,Joan Drake,Hospital Nurse (uncredited),ACTOR
13377,tm156463,F. Driver,Housemaid at Evening Prayers (uncredited),ACTOR
13378,tm156463,Edythe Elliott,General's Wife (uncredited),ACTOR
13379,tm156463,Susan Falligant,Minor Role (uncredited),ACTOR
13380,tm156463,Richard Farnsworth,Soldier (uncredited),ACTOR
13381,tm156463,Frank Faylen,Soldier Aiding Dr. Meade (uncredited),ACTOR
13382,tm156463,Kelly Griffin,Newborn Bonnie Blue Butler (uncredited),ACTOR
13383,tm156463,George Hackathorne,Wounded Soldier in Pain (uncredited),ACTOR
13384,tm156463,Chuck Hamilton,Yankee Soldier in Shantytown (uncredited),ACTOR
13385,tm156463,Evelyn Harding,Cancan Girl (uncredited),ACTOR
13386,tm156463,Inez Hatchett,Housemaid at Twelve Oaks (uncredited),ACTOR
13387,tm156463,Jean Heker,Hospital Nurse (uncredited),ACTOR
13433,tm156463,William Hoehne Jr.,Ashes Covered Boy in Atlanta (uncredited),ACTOR
13388,tm156463,Ricky Holt,Melanie's Son (uncredited),ACTOR
13389,tm156463,Shep Houghton,Southern Dandy (uncredited),ACTOR
13390,tm156463,Jerry James,Dancer at Atlanta Bazaar (uncredited),ACTOR
13391,tm156463,Si Jenks,Yankee on Street (uncredited),ACTOR
13392,tm156463,Tommy Kelly,Boy in Band (uncredited),ACTOR
13393,tm156463,Emmett King,Party Guest (uncredited),ACTOR
13394,tm156463,W. Kirby,Yankee Soldier in Shantytown (uncredited),ACTOR
13395,tm156463,Timothy J. Lonergan,Party Guest (uncredited),ACTOR
13396,tm156463,Margaret Mann,Woman Writing Letter at Atlanta Church Hospital (uncredited),ACTOR
13398,tm156463,William McClain,Old Levi (uncredited),ACTOR
13397,tm156463,George Meeker,Poker-Playing Captain (uncredited),ACTOR
13399,tm156463,Charles Middleton,Man with Stove Pipe Hat in Charge of Convict Workers (uncredited),ACTOR
13400,tm156463,Alberto Morin,Rene Picard (uncredited),ACTOR
13401,tm156463,Adrian Morris,Carpetbagger Orator (uncredited),ACTOR
13402,tm156463,Lee Murray,Drummerboy (uncredited),ACTOR
13403,tm156463,H. Nellman,Yankee Soldier in Shantytown (uncredited),ACTOR
13404,tm156463,David Newell,Cade Calvert (uncredited),ACTOR
13405,tm156463,Naomi Pharr,Housemaid at Evening Prayers (uncredited),ACTOR
13406,tm156463,Lee Phelps,Bartender (uncredited),ACTOR
13407,tm156463,Spencer Quinn,Extra (uncredited),ACTOR
13408,tm156463,Jolane Reynolds,Cancan Girl (uncredited),ACTOR
13409,tm156463,Marjorie Reynolds,Guest at Twelve Oaks (uncredited),ACTOR
13410,tm156463,Suzanne Ridgway,Cancan Girl (uncredited),ACTOR
13411,tm156463,Louisa Robert,Minor Role (uncredited),ACTOR
13412,tm156463,Azarene Rogers,Housemaid at Twelve Oaks (uncredited),ACTOR
13413,tm156463,Scott Seaton,Guest at Birthday Party (uncredited),ACTOR
13414,tm156463,Tom Seidel,Tony Fontaine (uncredited),ACTOR
13415,tm156463,Terry Shero,Fanny Elsing (uncredited),ACTOR
13416,tm156463,William Stack,Minister (uncredited),ACTOR
13417,tm156463,William Stelling,Returning Veteran (uncredited),ACTOR
13418,tm156463,Harry Strang,Tom's Aide (uncredited),ACTOR
13419,tm156463,Dirk Wayne Summers,Youngest Boy in Band (uncredited),ACTOR
13420,tm156463,Emerson Treacy,Minor Role (uncredited),ACTOR
13421,tm156463,Phillip Trent,Gentleman / Bearded Confederate on Steps of Tara (uncredited),ACTOR
13422,tm156463,Julia Ann Tuck,Bonnie at Six Months (uncredited),ACTOR
13423,tm156463,Tom Tyler,Commanding Officer During Evacuation (uncredited),ACTOR
13424,tm156463,Dale Van Sickel,Gentleman at Twelve Oaks Barbecue (uncredited),ACTOR
13425,tm156463,E. Alyn Warren,Frank Kennedy's Clerk (uncredited),ACTOR
13426,tm156463,Blue Washington,Renegade's Companion (uncredited),ACTOR
81173,tm156463,Rita Waterhouse,Girl in Blue Dress (uncredited),ACTOR
81174,tm156463,John Joseph Waterman Jr.,Newborn Baby Boy (uncredited),ACTOR
13427,tm156463,Dan White,Minor Role (uncredited),ACTOR
13428,tm156463,Sarah Whitley,Housemaid at Twelve Oaks (uncredited),ACTOR
13429,tm156463,Ernest Whitman,Carpetbagger's Friend (uncredited),ACTOR
13430,tm156463,Guy Wilkerson,Wounded Card Player (uncredited),ACTOR
13431,tm156463,Zack Williams,Elijah (uncredited),ACTOR
13432,tm156463,John Wray,Prison Gang Overseer (uncredited),ACTOR
7781,tm156463,Arthur Tovey,Leslie Howard Double,ACTOR
13440,tm156463,Sam Wood,,DIRECTOR
13439,tm156463,George Cukor,,DIRECTOR
13435,tm156463,Victor Fleming,,DIRECTOR
14701,tm82363,Humphrey Bogart,Philip Marlowe,ACTOR
1366,tm82363,Lauren Bacall,Vivian Sternwood Rutledge,ACTOR
23830,tm82363,John Ridgely,Eddie Mars,ACTOR
23831,tm82363,Martha Vickers,Carmen Sternwood,ACTOR
10445,tm82363,Dorothy Malone,Acme Bookstore Proprietress,ACTOR
23832,tm82363,Peggy Knudsen,Mona Mars,ACTOR
23834,tm82363,Regis Toomey,Chief Inspector Bernie Ohls,ACTOR
23833,tm82363,Charles Waldron,General Sternwood,ACTOR
23835,tm82363,Charles D. Brown,Norris the Butler,ACTOR
23837,tm82363,Bob Steele,Lash Canino,ACTOR
23836,tm82363,Elisha Cook Jr.,Harry Jones,ACTOR
13328,tm82363,Louis Jean Heydt,Joe Brody,ACTOR
13348,tm82363,Trevor Bardette,Art Huck (uncredited),ACTOR
153884,tm82363,Max Barwyn,Max - Head Waiter (uncredited),ACTOR
567540,tm82363,Deannie Best,Waitress (uncredited),ACTOR
565303,tm82363,Tanis Chandler,Waitress (uncredited),ACTOR
83567,tm82363,Jack Chefe,Croupier (uncredited),ACTOR
49071,tm82363,James Conaty,Nightclub Patron (uncredited),ACTOR
20174,tm82363,Joseph Crehan,Medical Examiner (uncredited),ACTOR
23838,tm82363,Sonia Darrin,Agnes Lowzier (uncredited),ACTOR
61125,tm82363,Jack Deery,Nightclub Patron (uncredited),ACTOR
1257871,tm82363,Carole Douglas,Librarian (uncredited),ACTOR
74810,tm82363,Jay Eaton,Casino Patron (uncredited),ACTOR
95865,tm82363,Tom Fadden,Sidney (uncredited),ACTOR
14166,tm82363,Bess Flowers,Woman with Bumped Man,ACTOR
58321,tm82363,Kenneth Gibson,Casino Patron (uncredited),ACTOR
569403,tm82363,Joe Gilbert,Nightclub Patron (uncredited),ACTOR
22468,tm82363,Stuart Hall,Nightclub Patron (uncredited),ACTOR
13389,tm82363,Shep Houghton,Casino Patron (uncredited),ACTOR
24020,tm82363,Kenner G. Kemp,Nightclub Patron (uncredited),ACTOR
1257863,tm82363,Pete Kooy,Motorcycle Cop (uncredited),ACTOR
124431,tm82363,Lorraine Miller,Hatcheck Girl (uncredited),ACTOR
65718,tm82363,Forbes Murray,Furtive Man (uncredited),ACTOR
21359,tm82363,William H. O'Brien,Waiter (uncredited),ACTOR
1257977,tm82363,Shelby Payne,Cigarette Girl (uncredited),ACTOR
28897,tm82363,Jack Perry,Silent Thug Beating Marlowe (uncredited),ACTOR
973174,tm82363,Tommy Rafferty,Carol Lundgren (uncredited),ACTOR
22484,tm82363,Waclaw Rekwart,Nightclub Patron (uncredited),ACTOR
732001,tm82363,Edward Rickard,Nightclub Patron (uncredited),ACTOR
22482,tm82363,Jeffrey Sayre,Croupier (uncredited),ACTOR
33007,tm82363,Emmett Vogan,Ed - Deputy Sheriff (uncredited),ACTOR
67082,tm82363,Theodore von Eltz,Arthur Gwynn Geiger (uncredited),ACTOR
58346,tm82363,Wally Walker,Mars' Thug (uncredited),ACTOR
1257859,tm82363,Paul Weber,Mars' Thug (uncredited),ACTOR
105467,tm82363,Ben Welden,Pete (uncredited),ACTOR
13410,tm82363,Suzanne Ridgway,Nightclub Patron (uncredited),ACTOR
23839,tm82363,Howard Hawks,,DIRECTOR
53491,tm106979,William Powell,Nick Charles,ACTOR
29993,tm106979,Myrna Loy,Nora Charles,ACTOR
32211,tm106979,Maureen O'Sullivan,Dorothy Wynant,ACTOR
53499,tm106979,Nat Pendleton,Inspector John Guild,ACTOR
29999,tm106979,Minna Gombell,Mimi Wynant,ACTOR
27185,tm106979,Porter Hall,Herbert MacCaulay,ACTOR
108212,tm106979,Henry Wadsworth,Tommy,ACTOR
93415,tm106979,William Henry,Gilbert Wynant,ACTOR
108213,tm106979,Harold Huber,Arthur Nunheim,ACTOR
35451,tm106979,Cesar Romero,Chris Jorgenson,ACTOR
108214,tm106979,Natalie Moorhead,Julia Wolf,ACTOR
13765,tm106979,Edward Brophy,Joe Morelli,ACTOR
108215,tm106979,Edward Ellis,Clyde Wynant,ACTOR
108216,tm106979,Cyril Thornton,Tanner,ACTOR
108217,tm106979,William Augustin,Wynant's Butler (uncredited),ACTOR
93830,tm106979,Polly Bailey,Janitress (uncredited),ACTOR
108218,tm106979,Arthur Belasco,Detective (uncredited),ACTOR
27214,tm106979,Brooks Benedict,Night Club Patron (uncredited),ACTOR
108219,tm106979,Tui Bow,Stenographer (uncredited),ACTOR
108220,tm106979,Raymond Brown,Police Dr. Walton (uncredited),ACTOR
108221,tm106979,Ruth Channing,Mrs. Jorgenson (uncredited),ACTOR
100212,tm106979,Jack Cheatham,Detective (uncredited),ACTOR
105440,tm106979,Clay Clement,Quinn (uncredited),ACTOR
27240,tm106979,Nick Copeland,Reporter (uncredited),ACTOR
25663,tm106979,Pat Flaherty,Fighter at Party (uncredited),ACTOR
14164,tm106979,Douglas Fowley,Taxi Driver (uncredited),ACTOR
108224,tm106979,Christian J. Frank,Plainclothesman (uncredited),ACTOR
58321,tm106979,Kenneth Gibson,Apartment Clerk (uncredited),ACTOR
49075,tm106979,Dick Gordon,Night Club Patron (uncredited),ACTOR
14753,tm106979,Creighton Hale,Reporter (uncredited),ACTOR
71925,tm106979,Sherry Hall,Taxi Driver (uncredited),ACTOR
28729,tm106979,Edward Hearn,Detective (uncredited),ACTOR
27575,tm106979,Robert Homans,Billy the Detective (uncredited),ACTOR
108225,tm106979,John Irwin,'Face' Tefler (uncredited),ACTOR
56559,tm106979,Thomas E. Jackson,Reporter (uncredited),ACTOR
108226,tm106979,Sydney Jarvis,Witness (uncredited),ACTOR
108227,tm106979,Tiny Jones,Woman Buying Newspaper (uncredited),ACTOR
24020,tm106979,Kenner G. Kemp,Night Club Patron (uncredited),ACTOR
598640,tm106979,John Larkin,Porter (uncredited),ACTOR
108229,tm106979,Walter Long,Stutsy Burke (uncredited),ACTOR
83139,tm106979,Fred Malatesta,Joe - Headwaiter (uncredited),ACTOR
82252,tm106979,Hans Moebus,Night Club Patron (uncredited),ACTOR
21359,tm106979,William H. O'Brien,Bartender (uncredited),ACTOR
27315,tm106979,Frank O'Connor,Detective Waiter (uncredited),ACTOR
62994,tm106979,Henry Otho,Burly Party Waiter-Bodyguard (uncredited),ACTOR
105983,tm106979,Garry Owen,Detective (uncredited),ACTOR
13406,tm106979,Lee Phelps,Detective (uncredited),ACTOR
14767,tm106979,Alexander Pollard,Waiter Hired for Dinner (uncredited),ACTOR
45709,tm106979,Albert Pollet,Waiter Hired for Dinner (uncredited),ACTOR
28912,tm106979,Bob Reeves,Cop (uncredited),ACTOR
74673,tm106979,Bert Roach,Crying Man at Party (uncredited),ACTOR
41448,tm106979,Rolfe Sedan,Waiter,ACTOR
108230,tm106979,Gertrude Short,Marian (uncredited),ACTOR
41706,tm106979,Lee Shumway,Plainclothesman (uncredited),ACTOR
830111,tm106979,Skippy,Asta (uncredited),ACTOR
108231,tm106979,Pietro Sosso,Butler (uncredited),ACTOR
27337,tm106979,Ben Taggart,Police Captain (uncredited),ACTOR
108222,tm106979,Phil Tead,Reporter (uncredited),ACTOR
108223,tm106979,George Templeton,Reporter (uncredited),ACTOR
27340,tm106979,Harry Tenbrook,Guest at Nick's Party (uncredited),ACTOR
88777,tm106979,Huey White,Minor Role (uncredited),ACTOR
14793,tm106979,Leo White,Leo - Waiter (uncredited),ACTOR
108232,tm106979,Charles Williams,Fighter Manager (uncredited),ACTOR
42890,tm106979,W.S. Van Dyke,,DIRECTOR
33316,tm14790,Joan Crawford,Mildred Pierce,ACTOR
23697,tm14790,Jack Carson,Wally Fay,ACTOR
69893,tm14790,Zachary Scott,Monte Beragon,ACTOR
55217,tm14790,Eve Arden,Ida Corwin,ACTOR
129161,tm14790,Ann Blyth,Veda Pierce Forrester,ACTOR
55258,tm14790,Bruce Bennett,Albert 'Bert' Pierce,ACTOR
27566,tm14790,Lee Patrick,Maggie Biederhof,ACTOR
6144,tm14790,Moroni Olsen,Inspector Peterson,ACTOR
57484,tm14790,Veda Ann Borg,Miriam Ellis,ACTOR
129162,tm14790,Jo Ann Marlowe,Kay Pierce,ACTOR
13312,tm14790,Butterfly McQueen,Lottie (uncredited),ACTOR
1245703,tm14790,Bill Alcorn,Soldier (uncredited),ACTOR
129164,tm14790,Betty Alexander,Party Guest (uncredited),ACTOR
129163,tm14790,Ramsay Ames,Party Guest (uncredited),ACTOR
129165,tm14790,George Anderson,Peterson's Assistant (uncredited),ACTOR
37828,tm14790,Robert Arthur,High School Boy (uncredited),ACTOR
129166,tm14790,Lynn Baggett,Waitress (uncredited),ACTOR
129170,tm14790,Leah Baird,Police Matron (uncredited),ACTOR
79556,tm14790,Dorothy Barrett,Dorothy (uncredited),ACTOR
63135,tm14790,Barbara Brown,Mrs. Forrester (uncredited),ACTOR
63136,tm14790,Claire Carleton,Thieving Waitress (uncredited),ACTOR
129167,tm14790,Doria Caron,Waitress (uncredited),ACTOR
28511,tm14790,Wheaton Chambers,Personnel Man (uncredited),ACTOR
13363,tm14790,Wallis Clark,Wally's Lawyer (uncredited),ACTOR
47795,tm14790,Chester Clute,Mr. Jones (uncredited),ACTOR
129171,tm14790,John Compton,Theodore 'Ted' Ellison Forrester (uncredited),ACTOR
63065,tm14790,Joyce Compton,Waitress (uncredited),ACTOR
98758,tm14790,Clancy Cooper,Policeman (uncredited),ACTOR
129173,tm14790,David Cota,Pancho (uncredited),ACTOR
71921,tm14790,Tom Dillon,Policeman (uncredited),ACTOR
28656,tm14790,James Flavin,Detective (uncredited),ACTOR
14166,tm14790,Bess Flowers,Restaurant Patron (uncredited),ACTOR
63153,tm14790,Angela Greene,Party Guest (uncredited),ACTOR
11373,tm14790,Dorothy Hack,Little Girl (uncredited),ACTOR
14756,tm14790,Arthur Stuart Hull,First Night Diner With Cane (uncredited),ACTOR
129172,tm14790,Charles Jordan,Policeman (uncredited),ACTOR
129168,tm14790,Marjorie Kane,Waitress (uncredited),ACTOR
129174,tm14790,Fred Kelsey,Bumped First Night Diner (uncredited),ACTOR
27283,tm14790,Richard Kipling,Personnel Man (uncredited),ACTOR
129177,tm14790,Manart Kippen,Dr. Gale (uncredited),ACTOR
129169,tm14790,Marion Lessing,Waitress (uncredited),ACTOR
129176,tm14790,Jimmy Lono,Monte's Houseboy (uncredited),ACTOR
129178,tm14790,Jean Lorraine,Woman (uncredited),ACTOR
71928,tm14790,George Meader,Man (uncredited),ACTOR
49085,tm14790,Harold Miller,Man (uncredited),ACTOR
27576,tm14790,Jack Mower,Jack the Mailman (uncredited),ACTOR
27315,tm14790,Frank O'Connor,First Night Diner (uncredited),ACTOR
105983,tm14790,Garry Owen,Policeman on Pier (uncredited),ACTOR
14763,tm14790,Paul Panzer,Waiter (uncredited),ACTOR
129179,tm14790,Larry Rio,Reporter (uncredited),ACTOR
129175,tm14790,William Ruhl,Personnel Man (uncredited),ACTOR
22482,tm14790,Jeffrey Sayre,Diner Customer (uncredited),ACTOR
129180,tm14790,Mary Servoss,Nurse (uncredited),ACTOR
45716,tm14790,George Tobias,Mr. Chris (uncredited),ACTOR
72826,tm14790,Charles Trowbridge,Mrs. Forrester's Lawyer (uncredited),ACTOR
129181,tm14790,Johnny Walsh,Delivery Man (uncredited),ACTOR
102589,tm14790,Joan Winfield,Piano Teacher (uncredited),ACTOR
2448193,tm14790,John Christian,Singing Teacher (uncredited),ACTOR
14797,tm14790,Michael Curtiz,,DIRECTOR
1367,tm47834,Peter Lorre,Hans Beckert,ACTOR
22986,tm47834,Ellen Widmann,Frau Beckmann,ACTOR
22985,tm47834,Inge Landgut,Elsie Beckmann,ACTOR
22987,tm47834,Otto Wernicke,Inspector Karl Lohmann,ACTOR
20250,tm47834,Theodor Loos,Inspector Groeber,ACTOR
22988,tm47834,Gustaf Gründgens,Schränker,ACTOR
22989,tm47834,Friedrich Gnaß,Franz,ACTOR
22990,tm47834,Fritz Odemar,The Cheater,ACTOR
22991,tm47834,Paul Kemp,Pickpocket with Six Watches,ACTOR
1105,tm47834,Theo Lingen,Bauernfänger,ACTOR
570813,tm47834,Rudolf Blümner,Becker's 'Attorney',ACTOR
20260,tm47834,Georg John,Blind Panhandler,ACTOR
320859,tm47834,Franz Stein,Minister,ACTOR
556806,tm47834,Ernst Stahl-Nachbaur,Police Chief,ACTOR
22992,tm47834,Gerhard Bienert,Criminal Secretary,ACTOR
570345,tm47834,Karl Platen,Damowitz,ACTOR
571791,tm47834,Rosa Valetti,Bartender,ACTOR
132054,tm47834,Hertha von Walther,Prostitute,ACTOR
558517,tm47834,Carl Ballhaus,Leeser,ACTOR
565450,tm47834,Paul Mederow,Staatsanwalt,ACTOR
154757,tm47834,Hadrian Maria Netto,Polizeihauptmann,ACTOR
1045115,tm47834,Lucie Rhoden,Sekretärin im Polizeiarchiv,ACTOR
567007,tm47834,Karl Hannemann,Kriminalbeamter,ACTOR
20266,tm47834,Fritz Lang,,DIRECTOR
14701,tm5094,Humphrey Bogart,Fred C. Dobbs,ACTOR
27571,tm5094,Walter Huston,Howard,ACTOR
71549,tm5094,Tim Holt,Bob Curtin,ACTOR
55258,tm5094,Bruce Bennett,James Cody,ACTOR
27565,tm5094,Barton MacLane,Pat McCormick,ACTOR
151034,tm5094,Alfonso Bedoya,Gold Hat,ACTOR
137715,tm5094,Arturo Soto Rangel,El Presidente,ACTOR
598871,tm5094,Manuel Dondé,El Jefe,ACTOR
598870,tm5094,José Torvay,Pablo,ACTOR
598872,tm5094,Margarito Luna,Pancho,ACTOR
24987,tm5094,Robert Blake,Mexican Boy Selling Lottery Tickets (uncredited),ACTOR
224415,tm5094,Guillermo Calles,Mexican Storeowner (uncredited),ACTOR
151422,tm5094,Roberto Cañedo,Mexican Lieutenant (uncredited),ACTOR
14733,tm5094,Spencer Chan,Proprietor (uncredited),ACTOR
132388,tm5094,Jacqueline Dalya,Flashy Girl (uncredited),ACTOR
28512,tm5094,Ralph Dunn,Flophouse Bum (uncredited),ACTOR
1255830,tm5094,Ernesto Escoto,Mexican Bandit (uncredited),ACTOR
25663,tm5094,Pat Flaherty,Customer in Bar Who Warns Curtin and Dobbs about Pat McCormick (uncredited),ACTOR
14748,tm5094,Martín Garralaga,Railroad Conductor (uncredited),ACTOR
128628,tm5094,Jack Holt,Flophouse Bum (uncredited),ACTOR
17900,tm5094,John Huston,American in Tampico in White Suit (uncredited),ACTOR
1255706,tm5094,Francisco Islas,Indian (uncredited),ACTOR
1255817,tm5094,Mario Mancilla,Child (uncredited),ACTOR
36183,tm5094,Julian Rivero,Barber (uncredited),ACTOR
1255822,tm5094,Ángela Rodríguez,Howard's Assistant (uncredited),ACTOR
25664,tm5094,Jay Silverheels,Indian Guide at Pier (uncredited),ACTOR
21363,tm5094,Ray Spiker,Workman at Pier (uncredited),ACTOR
1255826,tm5094,Valdespino,Indian (uncredited),ACTOR
1255722,tm5094,Ildefonso Vega,Indian (uncredited),ACTOR
35528,tm5094,Harry J. Vejar,Bartender (uncredited),ACTOR
608452,tm5094,Ignacio Villalbazo,Mexican Bandit (uncredited),ACTOR
98756,tm5094,Clifton Young,Flophouse Bum (uncredited),ACTOR
17900,tm5094,John Huston,,DIRECTOR
83269,tm5608,Lamberto Maggiorani,Antonio Ricci,ACTOR
83270,tm5608,Enzo Staiola,Bruno Ricci,ACTOR
83271,tm5608,Lianella Carell,Maria Ricci,ACTOR
83276,tm5608,Elena Altieri,The Charitable Lady,ACTOR
83274,tm5608,Gino Saltamerenda,Baiocco,ACTOR
83273,tm5608,Giulio Chiari,The Beggar,ACTOR
83275,tm5608,Vittorio Antonucci,"Alfredo Catelli, the Thief",ACTOR
83278,tm5608,Michele Sakara,Secretary of the Charity Organization,ACTOR
83272,tm5608,Carlo Jachino,A Beggar,ACTOR
83277,tm5608,Emma Druetti,,ACTOR
37236,tm5608,Giulio Battiferri,Citizen who protects the real thief (uncredited),ACTOR
37242,tm5608,Sergio Leone,A Seminary Student (uncredited),ACTOR
20587,tm5608,Mario Meniconi,"Meniconi, the Street Sweeper (uncredited)",ACTOR
106042,tm5608,Checco Rissone,Guard in Piazza Vittorio (uncredited),ACTOR
207607,tm5608,Peppino Spadaro,Police Officer (uncredited),ACTOR
73519,tm5608,Nando Bruno,(uncredited),ACTOR
71117,tm5608,Eolo Capritti,Carabiniere (uncredited),ACTOR
71784,tm5608,Memmo Carotenuto,(uncredited),ACTOR
137581,tm5608,Umberto Spadaro,(uncredited),ACTOR
73110,tm5608,Fausto Guerzoni,Amateur Actor,ACTOR
546505,tm5608,Piero Heliczer,A young boy (uncredited),ACTOR
2366447,tm5608,Massimo Randisi,Rich Kid in Restaurant (uncredited),ACTOR
62021,tm5608,Vittorio De Sica,,DIRECTOR
173677,tm87737,Benjamin Christensen,Devil,ACTOR
587479,tm87737,Ella La Cour,"Karna, Sorceress",ACTOR
572877,tm87737,Emmy Schønfeld,Karna's Assistant,ACTOR
583493,tm87737,Kate Fabian,Old Maid,ACTOR
209137,tm87737,Oscar Stribolt,Fat Monk,ACTOR
1248747,tm87737,Wilhelmine Henriksen,"Apelone, a Poor Old Woman",ACTOR
768393,tm87737,Elisabeth Christensen,Anna's Mother,ACTOR
568581,tm87737,Astrid Holm,Anna,ACTOR
584896,tm87737,Karen Winther,Anna's Sister,ACTOR
540228,tm87737,Maren Pedersen,"Maria the Weaver, a Witch",ACTOR
2317052,tm87737,Johannes Andersen,"Pater Henrik, Witch Judge",ACTOR
156520,tm87737,Elith Pio,"Johannes, Witch Judge",ACTOR
155531,tm87737,Aage Hertel,Witch Judge,ACTOR
133906,tm87737,Ib Schønberg,Witch Judge,ACTOR
768396,tm87737,Holst Jørgensen,Peter Titta,ACTOR
219080,tm87737,Clara Pontoppidan,"Sister Cecilia, Nun",ACTOR
2317258,tm87737,Else Vermehren,Flagellating Nun,ACTOR
137553,tm87737,Alice O'Fredericks,Nun,ACTOR
138016,tm87737,Gerda Madsen,Nun,ACTOR
212823,tm87737,Karina Bell,Nun,ACTOR
