id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm419052,Ek Jaan Hain Hum,MOVIE,"Coming from a decent upper middle-class family, Vikram Saxena meets with gorgeous Seema Singh, and both fall in love. But their respective families have other plans for them. While Vikram is able to convince his advocate dad, Shyam Sunder, to change his mind, Seema is unable to do so, and her marriage is being planned with a U.S. resident. Things take a turn for the worst when the police arrest Vikram with arson, with evidence that he had burned down a property belonging to Seema's dad, Colonel Ram Mohan Singh. Due to this, Vikram's dad comes forward to defend him, and Seema will not have anything to do with him anymore. Shyam Sunder realizes that the only way he can save his son from being imprisoned is to have him certified as insane, but will have to live with the consequences for the rest of his life, as well as the the stigma this will place on his family for years to come.",1983,,151,"['family', 'romance']",['IN'],,tt0379272,6.3,79.0,1.506,7.0
tm38736,Too Young The Hero,MOVIE,"TV movie based upon the true story of Calvin Graham, who, as a 12 year old boy, enlisted in the US Navy during WWII.",1988,,100,"['drama', 'war']",['US'],,tt0096286,6.8,519.0,1.467,6.2
tm47673,An Egyptian Story,MOVIE,"After we last see him in ""Alexandria, Why?"" Egyptian filmmaker Yehia Mourad is in his thirties, and successful in his work, he has grown distant from his wife and children and suﬀers a symbolic blockage of the heart while shooting the final scenes of his latest film. After being flown to England for evaluation, it's determined that Yehia must undergo emergency surgery.  Fact and fiction blend seamlessly—with healthy doses of cleverly absurdist fantasy—as the film explores the various personalities and forces that have made Yehia (and Youssef Chahine) the man he has become.",1983,,129,"['drama', 'fantasy']",['EG'],,tt0084042,7.3,1190.0,1.19,6.7
ts20981,Survivor,SHOW,"A reality show contest where sixteen or more castaways split between two or more “Tribes” are taken to a remote isolated location and are forced to live off the land with meager supplies for roughly 39 days. Frequent physical challenges are used to pit the tribes against each other for rewards, such as food or luxuries, or for “Immunity”, forcing the other tribe to attend “Tribal Council”, where they must vote off one of their players.",2000,,48,['reality'],['US'],44.0,tt0760143,7.5,25709.0,66.565,7.426
ts20339,One Piece,SHOW,"Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirates.

Monkey D. Luffy, a boy who consumed a ""Devil Fruit,"" decides to follow in the footsteps of his idol, the pirate Shanks, and find the One Piece. It helps, of course, that his body has the properties of rubber and that he's surrounded by a bevy of skilled fighters and thieves to help him along the way.

Luffy will do anything to get the One Piece and become King of the Pirates!",1999,TV-14,23,"['action', 'comedy', 'animation', 'scifi', 'fantasy', 'drama']",['JP'],21.0,tt0388629,8.9,133488.0,174.112,8.707
ts21223,Pokémon,SHOW,"Join Ash accompanied by his partner Pikachu, as he travels through many regions, meets new friends and faces new challenges on his quest to become a Pokémon Master.",1997,TV-Y7,22,"['scifi', 'action', 'animation', 'comedy', 'fantasy', 'family']",['JP'],25.0,tt1306685,7.4,224.0,534.831,7.7
tm185123,Sleepless in Seattle,MOVIE,"When Sam Baldwin's wife dies, he is left to bring up his eight-year-old son Jonah alone, and decides to move to Seattle to make a new start. On Christmas Eve, Jonah rings a radio phone-in with his Christmas wish to find a new wife for his dad. Meanwhile in Baltimore, journalist Annie Reed, who is having doubts about her own relationship, is listening in.",1993,PG,105,"['comedy', 'drama', 'romance']",['US'],,tt0108160,6.8,180523.0,17.739,6.711
tm122434,Forrest Gump,MOVIE,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",1994,PG-13,142,"['comedy', 'drama', 'romance']",['US'],,tt0109830,8.8,2106826.0,69.614,8.479
tm123099,Reservoir Dogs,MOVIE,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",1992,R,99,"['thriller', 'crime', 'drama']",['US'],,tt0105236,8.3,1031133.0,31.647,8.141
ts21567,Gilmore Girls,SHOW,"Set in the charming town of Stars Hollow, Connecticut, the series follows the captivating lives of Lorelai and Rory Gilmore, a mother/daughter pair who have a relationship most people only dream of.",2000,TV-14,46,"['comedy', 'drama']",['US'],8.0,tt0238784,8.2,131967.0,265.155,7.916
ts34435,Cowboy Bebop,SHOW,"In 2071, roughly fifty years after an accident with a hyperspace gateway made the Earth almost uninhabitable, humanity has colonized most of the rocky planets and moons of the Solar System. Amid a rising crime rate, the Inter Solar System Police (ISSP) set up a legalized contract system, in which registered bounty hunters, also referred to as ""Cowboys"", chase criminals and bring them in alive in return for a reward.",1998,TV-14,25,"['scifi', 'western', 'action', 'thriller', 'animation', 'comedy', 'drama']",['JP'],1.0,tt0213338,8.9,123834.0,60.015,8.522
tm60722,Galaxy Quest,MOVIE,"For four years, the courageous crew of the NSEA protector - ""Commander Peter Quincy Taggart"" (Tim Allen), ""Lt. Tawny Madison (Sigourney Weaver) and ""Dr.Lazarus"" (Alan Rickman) - set off on a thrilling and often dangerous mission in space...and then their series was cancelled! Now, twenty years later, aliens under attack have mistaken the Galaxy Quest television transmissions for ""historical documents"" and beam up the crew of has-been actors to save the universe. With no script, no director and no clue, the actors must turn in the performances of their lives.",1999,PG,101,"['scifi', 'comedy']",['US'],,tt0177789,7.4,166882.0,17.967,7.1
ts20983,Neon Genesis Evangelion,SHOW,"At the turn of the century, the Angels returned to Earth, seeking to wipe out humanity in an apocalyptic fury. Devastated, mankind's last remnants moved underground to wait for the day when the Angels would come back to finish the job. Fifteen years later, that day has come... but this time, humanity is ready to fight back with terrifying bio-mechanical weapons known as the Evangelions. Watch as Shinji, Rei, Asuka and the rest of the mysterious shadow agency Nerv battle to save earth from total annihilation.",1995,TV-14,24,"['scifi', 'animation', 'action', 'fantasy', 'thriller', 'drama']",['JP'],1.0,tt0400911,8.5,73413.0,51.872,8.656
tm107165,Jerry Maguire,MOVIE,"Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player.",1996,R,138,"['drama', 'romance', 'sport', 'comedy']",['US'],,tt0116695,7.3,272498.0,20.241,6.947
tm39130,Notting Hill,MOVIE,"William Thacker is a London bookstore owner whose humdrum existence is thrown into romantic turmoil when famous American actress Anna Scott appears in his shop. A chance encounter over spilled orange juice leads to a kiss that blossoms into a full-blown affair. As the average bloke and glamorous movie star draw closer and closer together, they struggle to reconcile their radically different lifestyles in the name of love.",1999,PG-13,124,"['romance', 'comedy', 'drama']","['US', 'GB']",,tt0125439,7.2,320706.0,27.642,7.261
ts21321,The Real World,SHOW,"Each year, seven strangers in their twenties, from different backgrounds and countries, are chosen to come live together in a major city.",1992,TV-14,32,"['reality', 'comedy', 'animation', 'documentation', 'drama']",['US'],33.0,tt1051951,6.3,28.0,22.549,6.1
ts20960,Power Rangers,SHOW,"A team of teenagers with attitude are recruited to save Angel Grove from the evil witch, Rita Repulsa, and later, Lord Zedd, Emperor of all he sees, and their horde of monsters.",1993,TV-G,22,"['action', 'scifi', 'family', 'fantasy', 'animation']",['US'],29.0,tt0106064,6.5,23091.0,37.756,6.83
tm53991,Big Daddy,MOVIE,"A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.",1999,PG-13,93,"['comedy', 'drama', 'european']",['US'],,tt0142342,6.4,222489.0,24.717,6.453
tm11556,The Quick and the Dead,MOVIE,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",1995,R,107,"['western', 'thriller', 'action', 'romance']","['JP', 'US']",,tt0114214,6.5,97101.0,19.366,6.5
ts6236,Big Brother,SHOW,"American version of the reality game show which follows a group of HouseGuests living together 24 hours a day in the ""Big Brother"" house, isolated from the outside world but under constant surveillance with no privacy for three months.",2000,TV-14,43,['reality'],['US'],24.0,tt0251497,5.5,10811.0,67.799,4.938
tm191374,I Know What You Did Last Summer,MOVIE,"After four high school friends are involved in a hit-and-run road accident, they dispose of the body and vow to keep the incident a secret. A year later, they each start receiving anonymous letters bearing the warning ""I Know What You Did Last Summer.""",1997,R,101,"['horror', 'thriller']",['US'],,tt0125208,5.7,142696.0,15.885,5.933
ts22193,The Magic School Bus,SHOW,An eccentric schoolteacher takes her class on wondrous educational field trips with the help of a magical school bus.,1994,TV-Y,26,"['animation', 'comedy', 'family', 'fantasy', 'scifi']","['US', 'CA']",4.0,tt0108847,7.8,10291.0,23.413,7.7
ts21034,Inuyasha,SHOW,A teenage girl periodically travels back in time to feudal Japan to help a young half-demon recover the shards of a jewel of great power.,2000,TV-PG,25,"['animation', 'action', 'comedy', 'drama', 'fantasy', 'romance', 'scifi']",['JP'],9.0,tt0290357,7.9,16790.0,130.678,8.6
tm12172,Kicking and Screaming,MOVIE,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.",1995,R,95,"['comedy', 'drama', 'romance']",['US'],,tt0113537,6.7,14015.0,11.962,6.285
tm191772,Seven Years in Tibet,MOVIE,"Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.",1997,PG-13,139,"['drama', 'war', 'history']","['GB', 'US']",,tt0120102,7.1,147831.0,22.433,7.162
ts25252,Yu-Gi-Oh!,SHOW,"A timid young boy who loves all sorts of games, one day solves an ancient puzzle known as the Millennium Puzzle, causing his body to play host to a mysterious spirit with the personality of a gambler.",1998,TV-Y,22,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy', 'drama']",['JP'],7.0,tt0249327,7.3,21954.0,28.2,7.23
tm53805,Stepmom,MOVIE,"Jackie is a divorced mother of two. Isabel is the career minded girlfriend of Jackie’s ex-husband Luke, forced into the role of unwelcome stepmother to their children. But when Jackie discovers she is ill, both women realise they must put aside their differences to find a common ground and celebrate life to the fullest, while they have the chance.",1998,PG-13,125,"['drama', 'comedy']",['US'],,tt0120686,6.8,70584.0,18.658,7.148
